precision_fixed,recall_fixed,total_cost_fixed,n_flagged_fixed,best_threshold,best_total_cost,best_n_flagged,b
1.0,1.0,1776.5758378150372,18,0.889069257965752,1776.5758378150372,18,5693
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,5694
1.0,1.0,3553.1516756300744,28,0.889069257965752,3553.1516756300744,28,5695
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5696
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,5697
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,5698
1.0,1.0,1776.5758378150372,14,0.5285064087406933,1776.5758378150372,14,5699
1.0,1.0,3553.1516756300744,34,0.5285064087406933,3553.1516756300744,34,5700
1.0,1.0,1776.5758378150372,20,0.5285064087406933,1776.5758378150372,20,5701
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,5702
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,5703
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,5704
1.0,1.0,1776.5758378150372,25,0.889069257965752,1776.5758378150372,25,5705
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,5706
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,5707
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,5708
1.0,1.0,3553.1516756300744,25,0.5285064087406933,3553.1516756300744,25,5709
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,5710
1.0,1.0,0.0,29,0.6875736669473631,0.0,29,5711
1.0,1.0,1776.5758378150372,22,0.6875736669473631,1776.5758378150372,22,5712
1.0,1.0,5329.727513445112,31,0.6875736669473631,5329.727513445112,31,5713
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5714
1.0,1.0,5329.727513445112,27,0.5285064087406933,5329.727513445112,27,5715
1.0,1.0,3553.1516756300744,20,0.6875736669473631,3553.1516756300744,20,5716
1.0,1.0,1776.5758378150372,26,0.889069257965752,1776.5758378150372,26,5717
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,5718
1.0,1.0,5329.727513445112,31,0.5285064087406933,5329.727513445112,31,5719
1.0,1.0,1776.5758378150372,31,0.889069257965752,1776.5758378150372,31,5720
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5721
1.0,1.0,3553.1516756300744,28,0.5285064087406933,3553.1516756300744,28,5722
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,5723
1.0,1.0,1776.5758378150372,25,0.6875736669473631,1776.5758378150372,25,5724
1.0,1.0,1776.5758378150372,32,0.6875736669473631,1776.5758378150372,32,5725
1.0,1.0,3553.1516756300744,27,0.6875736669473631,3553.1516756300744,27,5726
1.0,1.0,0.0,22,0.6875736669473631,0.0,22,5727
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5728
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,5729
1.0,1.0,5329.727513445112,22,0.5285064087406933,5329.727513445112,22,5730
1.0,1.0,3553.1516756300744,27,0.9469338323659244,3553.1516756300744,27,5731
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,5732
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5733
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,5734
1.0,1.0,1776.5758378150372,23,0.6875736669473631,1776.5758378150372,23,5735
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,5736
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,5737
1.0,1.0,3553.1516756300744,36,0.6875736669473631,3553.1516756300744,36,5738
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5739
1.0,1.0,0.0,22,0.6875736669473631,0.0,22,5740
1.0,1.0,5329.727513445112,26,0.5285064087406933,5329.727513445112,26,5741
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5742
1.0,1.0,0.0,26,0.889069257965752,0.0,26,5743
1.0,1.0,3553.1516756300744,24,0.6875736669473631,3553.1516756300744,24,5744
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,5745
1.0,1.0,1776.5758378150372,29,0.6875736669473631,1776.5758378150372,29,5746
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5747
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,5748
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,5749
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,5750
1.0,1.0,0.0,20,0.5285064087406933,0.0,20,5751
1.0,1.0,3553.1516756300744,25,0.5285064087406933,3553.1516756300744,25,5752
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,5753
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,5754
1.0,1.0,7106.303351260149,27,0.5285064087406933,7106.303351260149,27,5755
1.0,1.0,1776.5758378150372,22,0.9469338323659244,1776.5758378150372,22,5756
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,5757
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,5758
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,5759
1.0,1.0,3553.1516756300744,25,0.889069257965752,3553.1516756300744,25,5760
1.0,1.0,1776.5758378150372,18,0.889069257965752,1776.5758378150372,18,5761
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,5762
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,5763
1.0,1.0,3553.1516756300744,25,0.889069257965752,3553.1516756300744,25,5764
1.0,1.0,1776.5758378150372,22,0.889069257965752,1776.5758378150372,22,5765
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,5766
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,5767
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,5768
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,5769
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,5770
1.0,1.0,1776.5758378150372,23,0.6875736669473631,1776.5758378150372,23,5771
1.0,1.0,1776.5758378150372,23,0.6875736669473631,1776.5758378150372,23,5772
1.0,1.0,5329.727513445112,27,0.5285064087406933,5329.727513445112,27,5773
1.0,1.0,3553.1516756300744,24,0.889069257965752,3553.1516756300744,24,5774
1.0,1.0,3553.1516756300744,19,0.5285064087406933,3553.1516756300744,19,5775
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5776
1.0,1.0,1776.5758378150372,35,0.5285064087406933,1776.5758378150372,35,5777
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,5778
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,5779
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5780
1.0,1.0,3553.1516756300744,20,0.5285064087406933,3553.1516756300744,20,5781
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5782
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,5783
1.0,1.0,7106.303351260149,27,0.6875736669473631,7106.303351260149,27,5784
1.0,1.0,3553.1516756300744,26,0.6875736669473631,3553.1516756300744,26,5785
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5786
1.0,1.0,1776.5758378150372,26,0.926097564296077,1776.5758378150372,26,5787
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,5788
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,5789
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5790
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,5791
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5792
1.0,1.0,5329.727513445112,33,0.889069257965752,5329.727513445112,33,5793
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5794
1.0,1.0,0.0,17,0.926097564296077,0.0,17,5795
1.0,1.0,3553.1516756300744,34,0.5285064087406933,3553.1516756300744,34,5796
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,5797
1.0,1.0,0.0,28,0.6875736669473631,0.0,28,5798
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,5799
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5800
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,5801
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,5802
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5803
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,5804
1.0,1.0,0.0,18,0.6875736669473631,0.0,18,5805
1.0,1.0,0.0,25,0.9753158817458856,0.0,25,5806
1.0,1.0,3553.1516756300744,19,0.6875736669473631,3553.1516756300744,19,5807
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,5808
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,5809
1.0,1.0,1776.5758378150372,19,0.6875736669473631,1776.5758378150372,19,5810
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,5811
1.0,1.0,0.0,24,0.6875736669473631,0.0,24,5812
1.0,1.0,5329.727513445112,34,0.6875736669473631,5329.727513445112,34,5813
1.0,1.0,1776.5758378150372,29,0.889069257965752,1776.5758378150372,29,5814
1.0,1.0,0.0,16,0.889069257965752,0.0,16,5815
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,5816
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,5817
1.0,1.0,1776.5758378150372,19,0.6875736669473631,1776.5758378150372,19,5818
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,5819
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,5820
1.0,1.0,5329.727513445112,30,0.5285064087406933,5329.727513445112,30,5821
1.0,1.0,1776.5758378150372,25,0.6875736669473631,1776.5758378150372,25,5822
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5823
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5824
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,5825
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,5826
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,5827
1.0,1.0,3553.1516756300744,29,0.889069257965752,3553.1516756300744,29,5828
1.0,1.0,7106.303351260149,31,0.5285064087406933,7106.303351260149,31,5829
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5830
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,5831
1.0,1.0,1776.5758378150372,20,0.5285064087406933,1776.5758378150372,20,5832
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5833
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,5834
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,5835
1.0,1.0,1776.5758378150372,32,0.5285064087406933,1776.5758378150372,32,5836
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,5837
1.0,1.0,0.0,24,0.6875736669473631,0.0,24,5838
1.0,1.0,1776.5758378150372,28,0.6875736669473631,1776.5758378150372,28,5839
1.0,1.0,5329.727513445112,26,0.5285064087406933,5329.727513445112,26,5840
1.0,1.0,5329.727513445112,21,0.5285064087406933,5329.727513445112,21,5841
1.0,1.0,0.0,17,0.5285064087406933,0.0,17,5842
1.0,1.0,5329.727513445112,27,0.5285064087406933,5329.727513445112,27,5843
1.0,1.0,5329.727513445112,25,0.5285064087406933,5329.727513445112,25,5844
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,5845
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,5846
1.0,1.0,3553.1516756300744,32,0.6875736669473631,3553.1516756300744,32,5847
1.0,1.0,0.0,19,0.889069257965752,0.0,19,5848
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,5849
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,5850
1.0,1.0,3553.1516756300744,36,0.5285064087406933,3553.1516756300744,36,5851
1.0,1.0,0.0,31,0.6875736669473631,0.0,31,5852
1.0,1.0,1776.5758378150372,31,0.6875736669473631,1776.5758378150372,31,5853
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,5854
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,5855
1.0,1.0,3553.1516756300744,22,0.5285064087406933,3553.1516756300744,22,5856
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,5857
1.0,1.0,0.0,24,0.6875736669473631,0.0,24,5858
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,5859
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,5860
1.0,1.0,5329.727513445112,31,0.5285064087406933,5329.727513445112,31,5861
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,5862
1.0,1.0,0.0,20,0.889069257965752,0.0,20,5863
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,5864
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5865
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,5866
1.0,1.0,1776.5758378150372,23,0.5285064087406933,1776.5758378150372,23,5867
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5868
1.0,1.0,0.0,22,0.6875736669473631,0.0,22,5869
1.0,1.0,3553.1516756300744,25,0.926097564296077,3553.1516756300744,25,5870
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,5871
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5872
1.0,1.0,7106.303351260149,34,0.6875736669473631,7106.303351260149,34,5873
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,5874
1.0,1.0,3553.1516756300744,31,0.6875736669473631,3553.1516756300744,31,5875
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,5876
1.0,1.0,0.0,29,0.6875736669473631,0.0,29,5877
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,5878
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5879
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,5880
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,5881
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5882
1.0,1.0,3553.1516756300744,28,0.6875736669473631,3553.1516756300744,28,5883
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,5884
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,5885
1.0,1.0,0.0,30,0.6875736669473631,0.0,30,5886
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,5887
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,5888
1.0,1.0,5329.727513445112,29,0.5285064087406933,5329.727513445112,29,5889
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,5890
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,5891
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,5892
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,5893
1.0,1.0,0.0,28,0.6875736669473631,0.0,28,5894
1.0,1.0,0.0,34,0.5285064087406933,0.0,34,5895
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,5896
1.0,1.0,1776.5758378150372,24,0.6875736669473631,1776.5758378150372,24,5897
1.0,1.0,0.0,31,0.6875736669473631,0.0,31,5898
1.0,1.0,1776.5758378150372,30,0.889069257965752,1776.5758378150372,30,5899
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,5900
1.0,1.0,0.0,22,0.926097564296077,0.0,22,5901
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,5902
1.0,1.0,0.0,23,0.9753158817458856,0.0,23,5903
1.0,1.0,0.0,19,0.889069257965752,0.0,19,5904
1.0,1.0,1776.5758378150372,25,0.926097564296077,1776.5758378150372,25,5905
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,5906
1.0,1.0,1776.5758378150372,25,0.889069257965752,1776.5758378150372,25,5907
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5908
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5909
1.0,1.0,3553.1516756300744,27,0.5285064087406933,3553.1516756300744,27,5910
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5911
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5912
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5913
1.0,1.0,5329.727513445112,27,0.5285064087406933,5329.727513445112,27,5914
1.0,1.0,0.0,26,0.6875736669473631,0.0,26,5915
1.0,1.0,0.0,30,0.889069257965752,0.0,30,5916
1.0,1.0,1776.5758378150372,18,0.5285064087406933,1776.5758378150372,18,5917
1.0,1.0,3553.1516756300744,26,0.6875736669473631,3553.1516756300744,26,5918
1.0,1.0,1776.5758378150372,22,0.926097564296077,1776.5758378150372,22,5919
1.0,1.0,0.0,25,0.5285064087406933,0.0,25,5920
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5921
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,5922
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,5923
1.0,1.0,3553.1516756300744,26,0.889069257965752,3553.1516756300744,26,5924
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,5925
1.0,1.0,3553.1516756300744,22,0.5285064087406933,3553.1516756300744,22,5926
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,5927
1.0,1.0,1776.5758378150372,19,0.5285064087406933,1776.5758378150372,19,5928
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,5929
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,5930
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,5931
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,5932
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5933
1.0,1.0,1776.5758378150372,26,0.6875736669473631,1776.5758378150372,26,5934
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,5935
1.0,1.0,7106.303351260149,24,0.5285064087406933,7106.303351260149,24,5936
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,5937
1.0,1.0,0.0,24,0.926097564296077,0.0,24,5938
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,5939
1.0,1.0,0.0,25,0.6875736669473631,0.0,25,5940
1.0,1.0,1776.5758378150372,28,0.6875736669473631,1776.5758378150372,28,5941
1.0,1.0,3553.1516756300744,30,0.5285064087406933,3553.1516756300744,30,5942
1.0,1.0,0.0,27,0.6875736669473631,0.0,27,5943
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,5944
1.0,1.0,3553.1516756300744,21,0.5285064087406933,3553.1516756300744,21,5945
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,5946
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,5947
1.0,1.0,0.0,25,0.889069257965752,0.0,25,5948
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,5949
1.0,1.0,1776.5758378150372,29,0.6875736669473631,1776.5758378150372,29,5950
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,5951
1.0,1.0,0.0,34,0.5285064087406933,0.0,34,5952
1.0,1.0,0.0,30,0.5285064087406933,0.0,30,5953
1.0,1.0,1776.5758378150372,25,0.889069257965752,1776.5758378150372,25,5954
1.0,1.0,0.0,19,0.5285064087406933,0.0,19,5955
1.0,1.0,5329.727513445112,32,0.6875736669473631,5329.727513445112,32,5956
1.0,1.0,1776.5758378150372,30,0.6875736669473631,1776.5758378150372,30,5957
1.0,1.0,3553.1516756300744,25,0.889069257965752,3553.1516756300744,25,5958
1.0,1.0,0.0,27,0.926097564296077,0.0,27,5959
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5960
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,5961
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,5962
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,5963
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,5964
1.0,1.0,1776.5758378150372,24,0.6875736669473631,1776.5758378150372,24,5965
1.0,1.0,1776.5758378150372,30,0.6875736669473631,1776.5758378150372,30,5966
1.0,1.0,3553.1516756300744,25,0.6875736669473631,3553.1516756300744,25,5967
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,5968
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,5969
1.0,1.0,1776.5758378150372,31,0.926097564296077,1776.5758378150372,31,5970
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,5971
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,5972
1.0,1.0,1776.5758378150372,19,0.889069257965752,1776.5758378150372,19,5973
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,5974
1.0,1.0,3553.1516756300744,31,0.5285064087406933,3553.1516756300744,31,5975
1.0,1.0,5329.727513445112,26,0.5285064087406933,5329.727513445112,26,5976
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,5977
1.0,1.0,1776.5758378150372,30,0.5285064087406933,1776.5758378150372,30,5978
1.0,1.0,3553.1516756300744,19,0.6875736669473631,3553.1516756300744,19,5979
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,5980
1.0,1.0,5329.727513445112,28,0.5285064087406933,5329.727513445112,28,5981
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,5982
1.0,1.0,1776.5758378150372,28,0.5285064087406933,1776.5758378150372,28,5983
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5984
1.0,1.0,0.0,15,0.6875736669473631,0.0,15,5985
1.0,1.0,1776.5758378150372,24,0.5285064087406933,1776.5758378150372,24,5986
1.0,1.0,0.0,31,0.5285064087406933,0.0,31,5987
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,5988
1.0,1.0,5329.727513445112,23,0.5285064087406933,5329.727513445112,23,5989
1.0,1.0,3553.1516756300744,32,0.5285064087406933,3553.1516756300744,32,5990
1.0,1.0,0.0,24,0.926097564296077,0.0,24,5991
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,5992
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,5993
1.0,1.0,5329.727513445112,26,0.6875736669473631,5329.727513445112,26,5994
1.0,1.0,0.0,28,0.5285064087406933,0.0,28,5995
1.0,1.0,3553.1516756300744,29,0.5285064087406933,3553.1516756300744,29,5996
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,5997
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,5998
1.0,1.0,3553.1516756300744,22,0.5285064087406933,3553.1516756300744,22,5999
1.0,1.0,0.0,27,0.5285064087406933,0.0,27,6000
1.0,1.0,3553.1516756300744,26,0.6875736669473631,3553.1516756300744,26,6001
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,6002
1.0,1.0,1776.5758378150372,22,0.5285064087406933,1776.5758378150372,22,6003
1.0,1.0,3553.1516756300744,23,0.5285064087406933,3553.1516756300744,23,6004
1.0,1.0,1776.5758378150372,27,0.5285064087406933,1776.5758378150372,27,6005
1.0,1.0,0.0,26,0.5285064087406933,0.0,26,6006
1.0,1.0,1776.5758378150372,25,0.5285064087406933,1776.5758378150372,25,6007
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,6008
1.0,1.0,0.0,23,0.5285064087406933,0.0,23,6009
1.0,1.0,0.0,33,0.5285064087406933,0.0,33,6010
1.0,1.0,1776.5758378150372,21,0.5285064087406933,1776.5758378150372,21,6011
1.0,1.0,1776.5758378150372,29,0.5285064087406933,1776.5758378150372,29,6012
1.0,1.0,1776.5758378150372,31,0.5285064087406933,1776.5758378150372,31,6013
1.0,1.0,3553.1516756300744,24,0.5285064087406933,3553.1516756300744,24,6014
1.0,1.0,0.0,21,0.6875736669473631,0.0,21,6015
1.0,1.0,0.0,24,0.5285064087406933,0.0,24,6016
1.0,1.0,3553.1516756300744,23,0.6875736669473631,3553.1516756300744,23,6017
1.0,1.0,0.0,22,0.5285064087406933,0.0,22,6018
1.0,1.0,1776.5758378150372,28,0.926097564296077,1776.5758378150372,28,6019
1.0,1.0,3553.1516756300744,26,0.5285064087406933,3553.1516756300744,26,6020
1.0,1.0,0.0,21,0.5285064087406933,0.0,21,6021
1.0,1.0,1776.5758378150372,33,0.889069257965752,1776.5758378150372,33,6022
1.0,1.0,1776.5758378150372,26,0.5285064087406933,1776.5758378150372,26,6023
1.0,1.0,0.0,29,0.5285064087406933,0.0,29,6024
